,ad,count
9011,ad773094113304,1
9012,ad1305670058047,1
9013,ad146028888083,1
9014,ad541165879303,1
9015,ad1391569403940,1
9016,ad180388626463,1
9017,ad438086664192,1
9018,ad1348619730981,1
9019,ad1700807049231,1
9020,ad816043786309,1
9021,ad120259084342,1
9022,ad1434519076911,1
9023,ad1331439861768,1
9024,ad1606317768744,1
9025,ad936302870542,1
9026,ad274877906962,1
9027,ad1168231104514,1
9028,ad824633720895,1
9029,ad1623497637892,1
9030,ad369367187486,1
9031,ad25769803820,1
9032,ad936302870575,1
9033,ad111669149756,1
9034,ad1675037245499,1
9035,ad472446402595,1
9036,ad893353197636,1
9037,ad481036337169,1
9038,ad566935683079,1
9039,ad163208757254,1
9040,ad670014898194,1
9041,ad970662608921,1
9042,ad1022202216450,1
9043,ad1073741824058,1
9044,ad523986010173,1
9045,ad910533066797,1
9046,ad1606317768750,1
9047,ad730144440373,1
9048,ad68719476760,1
9049,ad1279900254248,1
9050,ad51539607563,1
9051,ad901943132213,1
9052,ad309237645367,1
9053,ad154618822681,1
9054,ad120259084306,1
9055,ad1434519076928,1
9056,ad790273982516,1
9057,ad386547056644,1
9058,ad1142461300746,1
9059,ad1400159338505,1
9060,ad1288490188837,1
9061,ad670014898190,1
9062,ad68719476786,1
9063,ad1451698946102,1
9064,ad85899345967,1
9065,ad223338299415,1
9066,ad773094113333,1
9067,ad197568495682,1
9068,ad652835029019,1
9069,ad300647710737,1
9070,ad163208757257,1
9071,ad1357209665596,1
9072,ad1597727834166,1
9073,ad180388626471,1
9074,ad171798691876,1
9075,ad1486058684443,1
9076,ad369367187475,1
9077,ad687194767369,1
9078,ad738734374949,1
9079,ad962072674352,1
9080,ad1666447310918,1
9081,ad481036337212,1
9082,ad1571958030352,1
9083,ad154618822714,1
9084,ad369367187515,1
9085,ad1357209665543,1
9086,ad1529008357377,1
9087,ad730144440357,1
9088,ad1649267441706,1
9089,ad996432412689,1
9090,ad790273982498,1
9091,ad687194767407,1
9092,ad257698037821,1
9093,ad1271310319667,1
9094,ad523986010166,1
9095,ad1597727834165,1
9096,ad1666447310874,1
9097,ad1142461300793,1
9098,ad1434519076892,1
9099,ad1056561954860,1
9100,ad137438953513,1
9101,ad901943132187,1
9102,ad1271310319654,1
9103,ad798863917094,1
9104,ad463856467998,1
9105,ad910533066762,1
9106,ad1236950581259,1
9107,ad188978561081,1
9108,ad34359738437,1
9109,ad1013612281909,1
9110,ad1666447310912,1
9111,ad592705486918,1
9112,ad386547056656,1
9113,ad49,1
9114,ad592705486895,1
9115,ad85899345933,1
9116,ad1511828488228,1
9117,ad206158430229,1
9118,ad1477468749874,1
9119,ad1005022347275,1
9120,ad1331439861824,1
9121,ad1529008357430,1
9122,ad1451698946072,1
9123,ad627065225254,1
9124,ad695784701991,1
9125,ad1657857376310,1
9126,ad927712935948,1
9127,ad944892805147,1
9128,ad1623497637915,1
9129,ad1151051235377,1
9130,ad1606317768731,1
9131,ad979252543509,1
9132,ad584115552273,1
9133,ad764504178706,1
9134,ad558345748528,1
9135,ad816043786253,1
9136,ad781684047897,1
9137,ad515396075576,1
9138,ad60129542170,1
9139,ad352187318293,1
9140,ad317827579938,1
9141,ad1039382085656,1
9142,ad824633720905,1
9143,ad292057776156,1
9144,ad1236950581291,1
9145,ad472446402573,1
9146,ad850403524651,1
9147,ad1666447310897,1
9148,ad1434519076893,1
9149,ad180388626469,1
9150,ad747324309557,1
9151,ad1065151889419,1
9152,ad1365799600190,1
9153,ad1202590842894,1
9154,ad644245094419,1
9155,ad438086664249,1
9156,ad1022202216503,1
9157,ad936302870576,1
9158,ad1142461300759,1
9159,ad1374389534741,1
9160,ad833223655424,1
9161,ad17179869221,1
9162,ad1322849927224,1
9163,ad292057776167,1
9164,ad231928234044,1
9165,ad704374636588,1
9166,ad1331439861795,1
9167,ad1408749273115,1
9168,ad1425929142329,1
9169,ad1262720385096,1
9170,ad944892805160,1
9171,ad523986010168,1
9172,ad1331439861766,1
9173,ad1692217114644,1
9174,ad120259084333,1
9175,ad1262720385074,1
9176,ad1331439861810,1
9177,ad111669149738,1
9178,ad137438953512,1
9179,ad876173328403,1
9180,ad223338299392,1
9181,ad369367187518,1
9182,ad154618822709,1
9183,ad755914244134,1
9184,ad858993459236,1
9185,ad1039382085672,1
9186,ad1357209665570,1
9187,ad764504178705,1
9188,ad970662608965,1
9189,ad1108101562386,1
9190,ad481036337201,1
9191,ad1632087572495,1
9192,ad1408749273121,1
9193,ad1494648619024,1
9194,ad704374636550,1
9195,ad1563368095767,1
9196,ad1700807049238,1
9197,ad223338299426,1
9198,ad1666447310909,1
9199,ad1537598292009,1
9200,ad1451698946090,1
9201,ad94489280554,1
9202,ad335007449117,1
9203,ad558345748494,1
9204,ad360777252870,1
9205,ad867583393843,1
9206,ad60129542197,1
9207,ad1434519076880,1
9208,ad326417514505,1
9209,ad34359738406,1
9210,ad678604832824,1
9211,ad1322849927178,1
9212,ad1065151889468,1
9213,ad1443109011495,1
9214,ad1640677507096,1
9215,ad841813590027,1
9216,ad1649267441694,1
9217,ad738734374938,1
9218,ad1279900254231,1
9219,ad712964571150,1
9220,ad13,1
9221,ad712964571149,1
9222,ad901943132193,1
9223,ad790273982478,1
9224,ad1477468749873,1
9225,ad764504178768,1
9226,ad343597383745,1
9227,ad1340029796384,1
9228,ad712964571180,1
9229,ad1219770712077,1
9230,ad1443109011507,1
9231,ad257698037797,1
9232,ad1151051235350,1
9233,ad1228360646677,1
9234,ad1700807049246,1
9235,ad1494648619010,1
9236,ad1649267441670,1
9237,ad1632087572509,1
9238,ad85899345940,1
9239,ad1357209665568,1
9240,ad1288490188819,1
9241,ad927712935968,1
9242,ad1503238553614,1
9243,ad1529008357426,1
9244,ad841813590035,1
9245,ad816043786298,1
9246,ad360777252942,1
9247,ad180388626437,1
9248,ad1460288880640,1
9249,ad566935683118,1
9250,ad1219770712081,1
9251,ad1709396983824,1
9252,ad1657857376278,1
9253,ad1391569403973,1
9254,ad128849018882,1
9255,ad42949672993,1
9256,ad558345748480,1
9257,ad317827579957,1
9258,ad455266533381,1
9259,ad481036337203,1
9260,ad1494648619017,1
9261,ad1400159338506,1
9262,ad738734374970,1
9263,ad249108103173,1
9264,ad1554778161203,1
9265,ad455266533389,1
9266,ad652835029039,1
9267,ad249108103168,1
9268,ad893353197626,1
9269,ad1477468749857,1
9270,ad489626271756,1
9271,ad773094113293,1
9272,ad858993459208,1
9273,ad910533066776,1
9274,ad1614907703305,1
9275,ad549755813906,1
9276,ad214748364820,1
9277,ad635655159826,1
9278,ad8589934654,1
9279,ad944892805173,1
9280,ad1056561954867,1
9281,ad901943132219,1
9282,ad1391569403961,1
9283,ad223338299395,1
9284,ad335007449126,1
9285,ad1305670058020,1
9286,ad558345748498,1
9287,ad446676598818,1
9288,ad1666447310854,1
9289,ad755914244128,1
9290,ad1529008357397,1
9291,ad137438953524,1
9292,ad884763262993,1
9293,ad609885356080,1
9294,ad781684047909,1
9295,ad523986010159,1
9296,ad1520418422811,1
9297,ad884763263013,1
9298,ad94489280515,1
9299,ad1589137899528,1
9300,ad1340029796397,1
9301,ad1030792151060,1
9302,ad824633720888,1
9303,ad1365799600149,1
9304,ad824633720886,1
9305,ad1554778161184,1
9306,ad34359738397,1
9307,ad498216206384,1
9308,ad395136991287,1
9309,ad25769803819,1
9310,ad463856467985,1
9311,ad987842478084,1
9312,ad962072674315,1
9313,ad1065151889441,1
9314,ad1700807049278,1
9315,ad1202590842911,1
9316,ad1236950581261,1
9317,ad1589137899567,1
9318,ad1056561954818,1
9319,ad1640677507111,1
9320,ad335007449102,1
9321,ad1357209665587,1
9322,ad154618822693,1
9323,ad1374389534772,1
9324,ad1168231104518,1
9325,ad154618822668,1
9326,ad1056561954817,1
9327,ad1082331758659,1
9328,ad395136991275,1
9329,ad1133871366160,1
9330,ad68719476768,1
9331,ad1451698946053,1
9332,ad1245540515893,1
9333,ad962072674338,1
9334,ad747324309520,1
9335,ad1503238553644,1
9336,ad558345748488,1
9337,ad146028888107,1
9338,ad1116691497001,1
9339,ad927712935950,1
9340,ad644245094421,1
9341,ad1571958030390,1
9342,ad34359738395,1
9343,ad34359738369,1
9344,ad223338299396,1
9345,ad1340029796371,1
9346,ad300647710767,1
9347,ad25769803778,1
9348,ad678604832821,1
9349,ad566935683111,1
9350,ad103079215106,1
9351,ad1047972020234,1
9352,ad94489280557,1
9353,ad910533066794,1
9354,ad721554505750,1
9355,ad60129542160,1
9356,ad1340029796362,1
9357,ad51539607577,1
9358,ad712964571179,1
9359,ad1666447310906,1
9360,ad481036337183,1
9361,ad1108101562382,1
9362,ad180388626488,1
9363,ad438086664202,1
9364,ad42949673003,1
9365,ad1090921693205,1
9366,ad1056561954849,1
9367,ad223338299452,1
9368,ad1322849927173,1
9369,ad523986010172,1
9370,ad1348619730956,1
9371,ad1348619730945,1
9372,ad386547056664,1
9373,ad1606317768704,1
9374,ad257698037811,1
9375,ad1657857376273,1
9376,ad962072674304,1
9377,ad944892805162,1
9378,ad197568495678,1
9379,ad498216206394,1
9380,ad944892805178,1
9381,ad1288490188841,1
9382,ad1245540515895,1
9383,ad154618822667,1
9384,ad515396075561,1
9385,ad1099511627790,1
9386,ad154618822664,1
9387,ad953482739751,1
9388,ad85899345938,1
9389,ad1417339207695,1
9390,ad498216206363,1
9391,ad1365799600163,1
9392,ad730144440375,1
9393,ad893353197632,1
9394,ad1546188226599,1
9395,ad77309411366,1
9396,ad420906795044,1
9397,ad214748364800,1
9398,ad523986010118,1
9399,ad1666447310893,1
9400,ad94489280569,1
9401,ad1271310319666,1
9402,ad68719476789,1
9403,ad257698037778,1
9404,ad1683627180048,1
9405,ad292057776185,1
9406,ad1271310319636,1
9407,ad377957122049,1
9408,ad1657857376272,1
9409,ad1554778161162,1
9410,ad515396075569,1
9411,ad60129542171,1
9412,ad807453851671,1
9413,ad1408749273088,1
9414,ad712964571171,1
9415,ad1434519076864,1
9416,ad919123001353,1
9417,ad146028888097,1
9418,ad292057776157,1
9419,ad51539607553,1
9420,ad257698037788,1
9421,ad1288490188854,1
9422,ad1082331758597,1
9423,ad1503238553655,1
9424,ad1090921693243,1
9425,ad970662608963,1
9426,ad77309411369,1
9427,ad1700807049291,1
9428,ad1236950581256,1
9429,ad438086664251,1
9430,ad532575944747,1
9431,ad1614907703311,1
9432,ad1382979469356,1
9433,ad1357209665585,1
9434,ad876173328444,1
9435,ad635655159842,1
9436,ad1614907703313,1
9437,ad609885356085,1
9438,ad807453851691,1
9439,ad764504178728,1
9440,ad1537598292003,1
9441,ad223338299425,1
9442,ad721554505756,1
9443,ad1391569403958,1
9444,ad214748364857,1
9445,ad1022202216473,1
9446,ad1417339207699,1
9447,ad764504178739,1
9448,ad1099511627817,1
9449,ad137438953526,1
9450,ad309237645352,1
9451,ad1365799600134,1
9452,ad240518168595,1
9453,ad1520418422834,1
9454,ad747324309521,1
9455,ad566935683124,1
9456,ad1554778161215,1
9457,ad816043786273,1
9458,ad386547056688,1
9459,ad807453851693,1
9460,ad128849018913,1
9461,ad1219770712092,1
9462,ad824633720853,1
9463,ad592705486865,1
9464,ad317827579951,1
9465,ad2,1
9466,ad652835029051,1
9467,ad1537598292018,1
9468,ad498216206389,1
9469,ad558345748526,1
9470,ad249108103180,1
9471,ad1683627180075,1
9472,ad1357209665571,1
9473,ad592705486896,1
9474,ad1425929142290,1
9475,ad670014898212,1
9476,ad1202590842926,1
9477,ad962072674311,1
9478,ad1632087572527,1
9479,ad1340029796413,1
9480,ad764504178691,1
9481,ad1236950581289,1
9482,ad1211180777501,1
9483,ad128849018890,1
9484,ad738734374979,1
9485,ad1571958030374,1
9486,ad489626271793,1
9487,ad137438953525,1
9488,ad1614907703298,1
9489,ad1511828488217,1
9490,ad1159641169977,1
9491,ad635655159855,1
9492,ad1434519076886,1
9493,ad1279900254234,1
9494,ad137438953531,1
9495,ad240518168636,1
9496,ad532575944732,1
9497,ad712964571183,1
9498,ad1176821039150,1
9499,ad910533066771,1
9500,ad1013612281897,1
9501,ad1065151889457,1
9502,ad146028888098,1
9503,ad816043786257,1
9504,ad901943132217,1
9505,ad987842478083,1
9506,ad1099511627795,1
9507,ad1082331758592,1
9508,ad1640677507114,1
9509,ad609885356065,1
9510,ad1297080123438,1
9511,ad420906795047,1
9512,ad1082331758596,1
9513,ad60129542162,1
9514,ad1700807049250,1
9515,ad1185410973744,1
9516,ad1176821039118,1
9517,ad137438953475,1
9518,ad197568495668,1
9519,ad25769803826,1
9520,ad627065225248,1
9521,ad790273982517,1
9522,ad884763262979,1
9523,ad618475290633,1
9524,ad292057776179,1
9525,ad163208757259,1
9526,ad292057776169,1
9527,ad1133871366174,1
9528,ad317827579963,1
9529,ad455266533406,1
9530,ad695784701996,1
9531,ad592705486913,1
9532,ad1580547964939,1
9533,ad1709396983848,1
9534,ad721554505755,1
9535,ad901943132200,1
9536,ad592705486912,1
9537,ad137438953498,1
9538,ad1443109011456,1
9539,ad1056561954845,1
9540,ad953482739726,1
9541,ad1202590842884,1
9542,ad1168231104512,1
9543,ad68719476771,1
9544,ad644245094438,1
9545,ad601295421490,1
9546,ad94489280565,1
9547,ad1597727834144,1
9548,ad876173328423,1
9549,ad635655159865,1
9550,ad1709396983861,1
9551,ad68719476763,1
9552,ad1589137899525,1
9553,ad816043786297,1
9554,ad515396075559,1
9555,ad498216206403,1
9556,ad1417339207713,1
9557,ad841813590070,1
9558,ad51539607603,1
9559,ad1211180777509,1
9560,ad137438953507,1
9561,ad395136991249,1
9562,ad1460288880697,1
9563,ad910533066801,1
9564,ad266287972396,1
9565,ad523986010144,1
9566,ad1202590842902,1
9567,ad1408749273099,1
9568,ad1477468749875,1
9569,ad781684047895,1
9570,ad1571958030391,1
9571,ad1640677507074,1
9572,ad1133871366148,1
9573,ad1529008357388,1
9574,ad1382979469350,1
9575,ad893353197610,1
9576,ad1099511627806,1
9577,ad1632087572499,1
9578,ad1657857376308,1
9579,ad575525617671,1
9580,ad1434519076914,1
9581,ad1520418422820,1
9582,ad790273982500,1
9583,ad661424963621,1
9584,ad833223655466,1
9585,ad1219770712078,1
9586,ad403726925826,1
9587,ad1116691496962,1
9588,ad738734374978,1
9589,ad1176821039124,1
9590,ad266287972368,1
9591,ad1099511627822,1
9592,ad1486058684455,1
9593,ad8589934649,1
9594,ad1236950581300,1
9595,ad1494648619030,1
9596,ad438086664215,1
9597,ad1236950581293,1
9598,ad764504178734,1
9599,ad635655159841,1
9600,ad1451698946082,1
9601,ad360777252895,1
9602,ad60129542182,1
9603,ad927712935956,1
9604,ad1331439861792,1
9605,ad549755813907,1
9606,ad824633720851,1
9607,ad283467841556,1
9608,ad704374636551,1
9609,ad944892805158,1
9610,ad231928234047,1
9611,ad1468878815260,1
9612,ad910533066816,1
9613,ad936302870584,1
9614,ad317827579942,1
9615,ad1417339207715,1
9616,ad51539607576,1
9617,ad317827579932,1
9618,ad455266533415,1
9619,ad858993459226,1
9620,ad704374636589,1
9621,ad498216206362,1
9622,ad1013612281869,1
9623,ad1537598292008,1
9624,ad1279900254264,1
9625,ad180388626470,1
9626,ad1340029796366,1
9627,ad1151051235385,1
9628,ad386547056665,1
9629,ad1030792151071,1
9630,ad953482739724,1
9631,ad1125281431592,1
9632,ad627065225220,1
9633,ad678604832777,1
9634,ad8589934658,1
9635,ad893353197594,1
9636,ad884763262981,1
9637,ad1116691496984,1
9638,ad506806140930,1
9639,ad412316860440,1
9640,ad111669149748,1
9641,ad24,1
9642,ad206158430257,1
9643,ad1331439861816,1
9644,ad841813590068,1
9645,ad403726925837,1
9646,ad1262720385086,1
9647,ad163208757268,1
9648,ad944892805155,1
9649,ad1374389534764,1
9650,ad1503238553656,1
9651,ad704374636585,1
9652,ad206158430245,1
9653,ad438086664237,1
9654,ad1443109011504,1
9655,ad764504178710,1
9656,ad326417514531,1
9657,ad1056561954874,1
9658,ad712964571141,1
9659,ad1090921693233,1
9660,ad1675037245455,1
9661,ad103079215141,1
9662,ad1005022347269,1
9663,ad1425929142293,1
9664,ad481036337170,1
9665,ad652835029022,1
9666,ad644245094444,1
9667,ad1632087572524,1
9668,ad1400159338562,1
9669,ad901943132188,1
9670,ad1546188226601,1
9671,ad927712935987,1
9672,ad1322849927225,1
9673,ad970662608949,1
9674,ad1451698946095,1
9675,ad1314259992633,1
9676,ad575525617714,1
9677,ad1065151889470,1
9678,ad343597383731,1
9679,ad1554778161199,1
9680,ad549755813894,1
9681,ad936302870543,1
9682,ad137438953479,1
9683,ad60129542172,1
9684,ad1211180777532,1
9685,ad807453851688,1
9686,ad1022202216465,1
9687,ad274877906990,1
9688,ad1503238553621,1
9689,ad1709396983810,1
9690,ad584115552319,1
9691,ad1443109011503,1
9692,ad395136991279,1
9693,ad335007449143,1
9694,ad618475290649,1
9695,ad343597383717,1
9696,ad1468878815257,1
9697,ad1657857376288,1
9698,ad833223655474,1
9699,ad300647710743,1
9700,ad833223655488,1
9701,ad1494648619049,1
9702,ad721554505767,1
9703,ad1073741824042,1
9704,ad1503238553611,1
9705,ad1125281431562,1
9706,ad1546188226564,1
9707,ad386547056662,1
9708,ad635655159847,1
9709,ad420906795040,1
9710,ad420906795055,1
9711,ad1168231104536,1
9712,ad987842478109,1
9713,ad283467841589,1
9714,ad1700807049245,1
9715,ad816043786302,1
9716,ad575525617705,1
9717,ad395136991253,1
9718,ad481036337202,1
9719,ad953482739750,1
9720,ad833223655444,1
9721,ad523986010129,1
9722,ad764504178702,1
9723,ad171798691851,1
9724,ad1090921693246,1
9725,ad790273982504,1
9726,ad1546188226597,1
9727,ad137438953503,1
9728,ad1546188226572,1
9729,ad8589934635,1
9730,ad489626271771,1
9731,ad309237645358,1
9732,ad858993459224,1
9733,ad1005022347306,1
9734,ad137438953514,1
9735,ad987842478112,1
9736,ad841813590061,1
9737,ad1537598291983,1
9738,ad154618822686,1
9739,ad188978561084,1
9740,ad764504178750,1
9741,ad223338299454,1
9742,ad231928234027,1
9743,ad1709396983819,1
9744,ad876173328384,1
9745,ad68719476738,1
9746,ad575525617680,1
9747,ad197568495638,1
9748,ad1563368095759,1
9749,ad833223655497,1
9750,ad1176821039116,1
9751,ad1468878815256,1
9752,ad1494648619019,1
9753,ad979252543540,1
9754,ad1202590842890,1
9755,ad609885356071,1
9756,ad128849018884,1
9757,ad25769803776,1
9758,ad919123001379,1
9759,ad137438953485,1
9760,ad42949673004,1
9761,ad274877907000,1
9762,ad841813590058,1
9763,ad1614907703316,1
9764,ad481036337164,1
9765,ad807453851686,1
9766,ad1632087572484,1
9767,ad463856468006,1
9768,ad223338299441,1
9769,ad197568495676,1
9770,ad893353197633,1
9771,ad506806140979,1
9772,ad1511828488220,1
9773,ad1675037245481,1
9774,ad343597383702,1
9775,ad249108103196,1
9776,ad807453851681,1
9777,ad1666447310881,1
9778,ad146028888114,1
9779,ad824633720876,1
9780,ad721554505761,1
9781,ad223338299393,1
9782,ad42949673012,1
9783,ad163208757297,1
9784,ad1279900254252,1
9785,ad438086664212,1
9786,ad103079215123,1
9787,ad223338299409,1
9788,ad34359738398,1
9789,ad1589137899542,1
9790,ad1211180777484,1
9791,ad266287972393,1
9792,ad1486058684457,1
9793,ad1013612281877,1
9794,ad1039382085687,1
9795,ad214748364855,1
9796,ad1623497637935,1
9797,ad1331439861779,1
9798,ad1417339207682,1
9799,ad1047972020230,1
9800,ad893353197611,1
9801,ad257698037819,1
9802,ad197568495681,1
9803,ad1614907703328,1
9804,ad481036337159,1
9805,ad618475290666,1
9806,ad1400159338519,1
9807,ad1365799600189,1
9808,ad549755813910,1
9809,ad1116691496965,1
9810,ad438086664240,1
9811,ad1486058684433,1
9812,ad34359738410,1
9813,ad944892805144,1
9814,ad1142461300787,1
9815,ad652835029049,1
9816,ad1529008357389,1
9817,ad1142461300765,1
9818,ad1082331758616,1
9819,ad1451698946089,1
9820,ad781684047875,1
9821,ad592705486884,1
9822,ad455266533402,1
9823,ad326417514513,1
9824,ad1108101562376,1
9825,ad627065225262,1
9826,ad163208757253,1
9827,ad652835029048,1
9828,ad1571958030399,1
9829,ad395136991306,1
9830,ad867583393805,1
9831,ad1254130450458,1
9832,ad360777252892,1
9833,ad1065151889424,1
9834,ad51539607597,1
9835,ad42949672962,1
9836,ad120259084336,1
9837,ad1571958030358,1
9838,ad755914244096,1
9839,ad128849018926,1
9840,ad1709396983852,1
9841,ad1486058684480,1
9842,ad1529008357429,1
9843,ad1022202216510,1
9844,ad781684047889,1
9845,ad712964571142,1
9846,ad438086664217,1
9847,ad111669149716,1
9848,ad360777252924,1
9849,ad1219770712109,1
9850,ad1065151889431,1
9851,ad867583393829,1
9852,ad1546188226627,1
9853,ad111669149751,1
9854,ad1537598292029,1
9855,ad240518168613,1
9856,ad962072674353,1
9857,ad566935683121,1
9858,ad1142461300760,1
9859,ad609885356053,1
9860,ad944892805139,1
9861,ad635655159832,1
9862,ad807453851661,1
9863,ad1073741824000,1
9864,ad1460288880641,1
9865,ad833223655467,1
9866,ad163208757303,1
9867,ad704374636570,1
9868,ad532575944728,1
9869,ad1099511627819,1
9870,ad85899345977,1
9871,ad180388626495,1
9872,ad111669149759,1
9873,ad1537598292004,1
9874,ad1529008357400,1
9875,ad1537598291996,1
9876,ad1408749273148,1
9877,ad652835029027,1
9878,ad1632087572493,1
9879,ad1434519076878,1
9880,ad1632087572489,1
9881,ad240518168576,1
9882,ad249108103207,1
9883,ad644245094405,1
9884,ad163208757260,1
9885,ad1108101562418,1
9886,ad730144440376,1
9887,ad94489280542,1
9888,ad377957122070,1
9889,ad309237645330,1
9890,ad627065225242,1
9891,ad1486058684460,1
9892,ad1082331758655,1
9893,ad1571958030357,1
9894,ad1271310319682,1
9895,ad936302870530,1
9896,ad1546188226568,1
9897,ad94489280541,1
9898,ad1546188226610,1
9899,ad274877906979,1
9900,ad549755813946,1
